author,title,text,tags,isbn,isbn13
"Mac Barnett, Kevin Cornell",Count The Monkeys,"Hey, kids! Time to count the monkeys! This turns out to be a little harder than advertised, because first readers must avoid a king cobra, vote on the correct plural of mongoose, confuse three crocodiles, scare off four grizzly bears, and on and on, until they run out of pages and opportunities to count monkeys! (All is not lost &mdash; check out the endpapers.) The bright, colorful, Disney-esque illustrations add much to this supersilly, highly interactive, never-gonna-get-‘em-to-sleep-tonight gem that will keep kids and grown-ups amused &mdash; and counting &mdash; for many readings. (For ages 3 to 6)","[kids-books, funny-stuff]",1423160657,9781423160656
Aaron Meshon,Take Me Out To The Yakyu,"Nothing says spring like baseball, no matter where you are. This little boy is especially lucky &mdash; he gets to experience baseball with two grandfathers: Pop Pop in America and Ji Ji in Japan. Some things are very different. The American pitcher throws a 95 mile-per-hour fastball, while the Japanese <em>tousu</em> throws a 153 kilometer-per-hour <em>sokkyu.</em> In America, they cheer ""Win! Win! Win!"" In Japan, they cheer ""Do your best!"" Hot dogs and peanuts in America; soba noodles and edamame in Japan. But love of the game and the pleasures of hanging out with Grandpa are universal. (For ages 2 to 6)",[kids-books],1442441771,9781442441774
"Brenda Z. Guiberson, Gennady Spirin",Frog Song,"The Great Plains narrow-mouthed toad sings ""BUZZBUZZBUZZ,"" while in northeastern Australia, the Scarlet-sided Pobblebonk says ""BONK ... BONK ... BONK."" Readers are introduced to 11 different frogs and their weird and wacky songs from all around the world in this beautiful illustrated and fun to read book. Songs aren't the only interesting things about these frogs. The male Darwin's frog, from Chile, keeps the kids in his vocal sacs for seven weeks, then gives a big yawn, and out they pop! Lots of information packed into a book that reads like a picture book, and one that is sure to have kids clamoring for a visit to the zoo. (For ages 4 to 8)","[kids-books, tales-from-around-the-world]",0805092544,9780805092547
"Tanya Lee Stone, Marjorie Priceman",Who Says Women Can't Be Doctors?: The Story Of Elizabeth Blackwell,"Meet Elizabeth Blackwell, who was never particularly interested in healing or medicine (she hid herself away when she felt sick, and blood made her queasy) -- yet she became the first woman to graduate from medical school in America. It was the challenge that excited her, and even though the one school that accepted her application did it as a joke, she not only made it through the program, but graduated first in her class. Filled with humor, lively text and charming illustrations, this one could inspire many readers to challenge themselves as well. (For ages 5 to 8)","[kids-books, for-history-lovers, biography-and-memoir]",0805090487,9780805090482
"Eve Bunting, Sergio Ruzzier",Have You Seen My New Blue Socks?,"Poor Duck has lost his new blue socks. He searches through his toy box, asks various pals, like Fox (who sits beside a grapevine reading a book in a nice nod to Aesop) and the very artistic Mr. Ox, who suggests Duck check out the socks on the rocks, which sadly are more purple than blue. It is the littlest peacock whose sharp eyes find those pesky blue socks. An excellent choice for a newly minted reader, with some fine humorous touches in both the brief rhyming couplets and the somewhat Seussian watercolor illustrations. (For ages 4 to 8)",[kids-books],0547752679,9780547752679
Tim Harrington,This Little Piggy,"The classic nursery rhyme gets an exciting makeover. We all know the story of the little piggies who went to market and ate roast beef and so on ... but what about the piggies on the other foot? Those piggies were dancing, flying planes and exploring the universe! Now the original wee-weeing-all-the-way-home piggies want to do more fun stuff, too. Soon they are throwing costume parties, chewing gum and secretly becoming Super Toe, the world's greatest hero! Of course, all this activity is exhausting, so the piggies get ready for bed and go z-z-z ... all the way to sleep. Everyone's toes should have this much fun. (For ages 4 to 8)","[kids-books, funny-stuff]",0062218085,9780062218087
Petr Horacek,Animal Opposites,"A short dog (a dachshund &mdash; very short, indeed) looks up &mdash; way, way up, at a giraffe so tall you have to lift a flap to see all of him. A quiet white rabbit in the middle of an orange page stares a little apprehensively at the loud lion that pops up from behind the opposing flap. Animal opposites are presented in a fabulously fun and totally interactive way, with colorful, almost childlike illustrations. Children will learn important concepts and maybe be inspired to draw their own animals large and small, slow and fast, heavy and light. (For ages 3 to 7)",[kids-books],0763667765,9780763667764
Molly Idle,Flora And The Flamingo,"Many children (and grown-ups) dream of being able to leap and twirl and pose with the grace of a trained dancer ... or, in this case, an amazingly elegant flamingo. Flora, a plump little girl in a pink swimsuit, bathing cap and flippers, approaches the artiste with bravery and wonderful determination. Words aren't necessary (or included) as the dance commences. Flaps are lifted to show each dancer's reactions. Midway through it is obvious that the flamingo has resigned herself to teaching this strange new creature, and by the end they share an enthusiastic friendship. This book is graceful, goofy and positive on so many levels. (For ages 4 to 6)",[kids-books],1452110069,9781452110066
Christie Matheson,Tap The Magic Tree,"Who wouldn't want the opportunity to take a tree from a bare trunk to spring blossoms, to fruitful summer, to loss in autumn, to winter snow, and back to spring beginnings again? Simple instructions in spare, rhyming text encourage readers to add and subtract elements &mdash; tap once to add a leaf, touch buds to turn them into flowers, shake the tree to make the apples kerplop to the ground. Christie Matheson offers children the opportunity to help a tree grow and change throughout a year &mdash; what a powerful feeling! (For ages 4 to 8)",[kids-books],0062274457,9780062274458
"Jon Scieszka, Mac Barnett, Matthew Myers",Battle Bunny,"It should come as no surprise that the truly subversive Jon Scieszka and Mac Barnett are responsible for one of the funniest (and most problematic to librarians) children's books of the year. Young Alex wields a devastating pen as he transforms a book about the ooshy, gooshy ""Birthday Bunny"" into a book about the bloodthirsty, evil genius ""Battle Bunny,"" whose nefarious plans for destroying the world can only be stopped by one person ... Alex himself. This one has everything &mdash; Shaolin Bear and Ninja Turtle, a special Evil Plan Place (because everyone needs an Evil Plan Place. Where is yours?) and a cameo by the president of the United States, who finally learns that one determined kid with special birthday powers can beat out an evil genius bunny any day of the week. Of course, we can only hope that young readers won't be encouraged to start ... um, editing library books, because that would be bad. Very, very bad. (For ages 5 to 9)","[kids-books, funny-stuff]",1442446730,9781442446731
Lita Judge,How Big Were Dinosaurs?,"That's a good question, and the truth is, dinosaurs came in all shapes and sizes. Meet Microraptor, a deadly hunter smaller than a modern-day chicken! Some dinosaurs were the size of dogs or horses or SUVs. Of course, all the way at the other end of the scale, there was Argentinosaurus, as long as four school buses, and probably the largest animal ever to walk on land (but only a predator if you happened to be a tree). This book looks and reads like an adorable picture-book story but is filled with plenty of information, making it just right for the youngest dinosaur fans (and their grown-ups). (For ages 6 to 9)","[kids-books, for-history-lovers, its-all-geek-to-me]",1596437197,9781596437197
Steve Jenkins,"The Animal Book: A Collection Of The Fastest, Fiercest, Toughest, Cleverest, Shyest -- And Most Surprising -- Animals On Earth","Steve Jenkins has written and gorgeously illustrated more than 30 books about the natural world and shares some 300 of the most fascinating creatures &mdash; both the exotic and the everyday &mdash; in this compendium of the animal kingdom. It's basically his highlights reel. Here we meet the fastest, slowest, oldest, newest, biggest, smallest, earliest, most deadly and just plain weirdest. We learn about animal families, predators, defenses, extremes and the story of life itself. But it's the truly beautiful collage illustrations that make this collection so very special. Includes a special section on Jenkins' creative process, from idea to completion. A treasure that animal lovers will want to browse through again and again. (For ages 6 to 9)",[kids-books],054755799X,9780547557991
Barbara Kerley,The World Is Waiting For You,"Barbara Kerley presents the natural world to children in this beautifully orchestrated book, which marries really good advice, like ""Sift. Scrape. Go on &mdash; get your hands dirty,"" with vividly realized photography (in this case, a close-up of a child's gloriously muddy hands). And the next spread shows a paleontologist discovering a fossil out in the field. The message is clear &mdash; find what you love to do as a child ... and who knows? Someday you may be able to use that experience in new and exciting ways. A multicultural cast exuberantly explores the great outdoors, with heart, soul, body and spirit. Readers will want to do the same. (For ages 4 to 8)","[kids-books, tales-from-around-the-world]",1426311141,9781426311147
Kevin Henkes,The Year Of Billy Miller,"Billy Miller is a bit of a worrier.  He worries that the bump on his head from a vacation accident may make him not smart enough for the second grade. He worries that he inadvertently insulted his new teacher. He worries that people will think him childish for calling his father Papa instead of Dad. He worries when his little sister gets glitter all over his bat cave diorama. But Billy is a lucky kid, with functional grown-ups in his life (especially Papa, who proves he has what it takes to be a good dad even when he has his own worries to deal with). It's a real-life story with plenty of humor and heart, and a family to root for. (For ages 8 to 12)","[kids-books, family-matters]",0062268120,9780062268129
Fuchsia Dunlop,Every Grain Of Rice: Simple Chinese Home Cooking,"Fuchsia Dunlop's books on Chinese cooking are authentic, accessible and fun to read. Her latest, <em>Every Grain Of Rice,</em> is sort of like a <em>Joy Of Cooking</em> for homestyle Chinese food, chock-full of delicious, simple recipes. More important, she helps you learn a new cuisine by demystifying the tools and techniques and teaching you how to stock your Chinese-friendly pantry. And because the Chinese diet is often low-meat and flavored with meaty-but-not-meat ingredients like fermented beans, it's great for vegetarians and vegans. There's no better introduction to Chinese cooking. I love this book.","[npr-staff-picks, cookbooks-and-food]",0393089045,9780393089042
Michael Paterniti,"The Telling Room: A Tale Of Love, Betrayal, Revenge, And The World's Greatest Piece Of Cheese","In the tiny Spanish village of Guzman, there are hill caves dating back to Roman times.  And in these caves, the locals built ""telling rooms,"" places to count the stored casks of wine and the cheeses -- and to tell tall tales and family stories. <em>The Telling Room</em> is Michael Paterniti's deeply personal, deliciously idiosyncratic account of his search for the legendary Paramo de Guzman cheese and the man who created it, Ambrosio Molinos.  Molinos had a marvelous story: He had created the cheese, made it a success, and then been betrayed by his best friend and business partner -- or was he?  It's a story of love, betrayal and revenge, yes -- but also a story about the power of stories to reshape reality.  And, of course, really great cheese.","[tales-from-around-the-world, cookbooks-and-food, seriously-great-writing, npr-staff-picks, book-club-ideas, biography-and-memoir]",0385337000,9780385337007
