author,title,text,tags,isbn,isbn13
Roxane Gay,Bad Feminist: Essays,"It's no surprise that Roxane Gay — author, essayist and sharp observer of everything in pop culture we're supposed to be too cool to like — has written such a winning book. Now in its ninth printing, this best-selling collection of essays manages to be both a cultural biography and a deeply personal story of identity. At its best, the book offers Gay's distinctive voice as both shield and a weapon against social norms just begging for examination. Perfectly imperfect, Gay is an unforgettable voice, coming at just the right time.","[biography-and-memoir, book-club-ideas, eye-opening-reads, science-and-society]",0062282719,9780062282712
Rick Perlstein,The Invisible Bridge: The Fall Of Nixon And The Rise Of Reagan,"The third, and best, in a series of books about the modern American conservative movement, <em>The Invisible Bridge</em> is something like a national biography, a deep exploration of both the politics and the culture of the late 20th century. Perlstein is smart and convincing, and his writing is marked by skepticism, caustic wit and a unique voice. This book covers three years in 800 pages, but somehow, you don't want it to end. It's one of the most remarkable literary achievements of the year.","[for-history-lovers, rather-long, science-and-society, seriously-great-writing]",1476782415,9781476782416
Anna Kang and Christopher Weyant,You Are (Not) Small,"Everyone on the Internet knows this simple truth: It's much easier to see what makes someone else abnormal than it is to figure out what might make you abnormal in the eyes of another. While this myopia may bring nothing but grief to Facebook walls, in the hands of Anna Kang and Christopher Weyant, it's a splendid joke. If gray bear and all his friends are the same size, they can't be small — brown bear must be big. But brown bear isn't big! He's just the same as all his friends — it's the gray bears who are small. How the pair untie this Gordian knot will give kids and parents alike a bad case of the knowing giggles. (For ages 2 to 6)","[funny-stuff, kids-books]",1477847723,9781477847725
Helen Thorpe,Soldier Girls: The Battles Of Three Women At Home And At War,"Michelle Fischer, Desma Brooks and Debbie Helton all joined the Indiana National Guard prior to Sept. 11. Although they signed up for different reasons, came from very different backgrounds, and were born in different decades, their lives intersected over the next 12 years, both stateside and on the battlefields of Iraq and Afghanistan. Illuminating and thought-provoking — these are three women you won't soon forget.","[eye-opening-reads, science-and-society]",1451668104,9781451668100
Emmanuel Guibert,How The World Was: A California Childhood,"In a follow-up to <em>Alan's War,</em> his celebrated book about an ordinary man's experiences in World War II, Emmanuel Guibert illustrates a second installment of Alan Cope's reminiscences about mid-20th-century life. Once again, Guibert renders the ordinary extraordinary: He depicts youthful scenes that are perfectly familiar, even though they occurred three-quarters of a century ago, such as rolling around the neighborhood on metal skates or playing with local kids in a vacant lot. As in the previous book, Guibert's silky ink lines and delicately juxtaposed grays make the most quotidian moments feel special.","[biography-and-memoir, comics-and-graphic-novels, for-history-lovers]",1596436646,9781596436640
Julie Schumacher,Dear Committee Members: A Novel,"Among my favorite novels are David Lodge's <em>Small World,</em> Richard Russo's <em>Straight Man</em> and James Hynes' <em>The Lecturer's Tale:</em> all academic satires. I also greatly enjoy epistolary novels like Steve Kluger's <em>Last Days of Summer; Ella Minnow Pea</em> by Mark Dunn, and <em>84, Charing Cross Road</em> by Helene Hanff (arguably, not a novel). And when I discover an epistolary academic satire — a collection of letters of recommendation from Jason Fitger, a literature and creative writing professor at a second-rate college — I feel as though I've hit the reading jackpot.","[funny-stuff, rather-short, realistic-fiction]",385538138,9783855381388
Richard Flanagan,The Narrow Road To The Deep North: A Novel,"It took Richard Flanagan 12 years to write <em>The Narrow Road to the Deep North</em> — and it shows. The book has some of the most beautiful writing and plotting I've ever read. During World War II, Australian doctor Dorrigo Evans finds himself leading a few hundred inmates in a Japanese prisoner-of-war camp in then-Burma, building what would come to be known as the Death Railway. The details of the camp — the various diseases, the wasting away of prisoners — are often graphic, and because of that all the more real. But it's the charting of Evan's full life — his great love, his marriage, his infidelities — and of the side characters, including the Japanese, that makes this book so powerful.","[npr-staff-picks, family-matters, for-history-lovers, historical-fiction, realistic-fiction, tales-from-around-the-world, the-dark-side]",0385352859,9780385352857
David Connerley Nahm,Ancient Oceans Of Central Kentucky,"The story of a Kentucky woman coming to terms with her haunted childhood and the disappearance of her little brother, David Connerley Nahm's debut is unconventional, impressionistic and suffused with deeply poetic language. It's not sufficient to call Nahm's novel a book about memory and loss, although he explores those themes gracefully and insightfully. This is a heartbreaking story about real people enduring unspeakable pain, two siblings who ""were rippling reflections of one another"" — one who's gone, and one who almost is.","[family-matters, rather-short, realistic-fiction, the-dark-side]",1937512207,9781937512200
Sarah Addison Allen,Lost Lake,"Recently widowed Kate and her 8-year-old daughter escape the machinations of her politician mother-in-law by fleeing to her Great Aunt Eby's declining resort, Lost Lake. Eby is ready to sell the property, much to the chagrin of a handful of loyal regulars, but Kate's visit reunites her with her preteen summer love, Wes — and changes everything. Populated with a quirky cast of characters, most of whom have haunted pasts, <em>Lost Lake</em> is Sarah Addison Allen's most emotionally complex book to date, but it maintains her signature ability to weave enchantment seamlessly into an already rich storyline.","[book-club-ideas, family-matters, lets-talk-about-sex, love-stories, realistic-fiction]",125001980X,9781250019806
"Daniel Kehlmann, translated by Carol Janeway",F: A Novel,"Long after their father heeds a hypnotist's advice to make his most secret dreams reality and in the process abruptly deserts his wife and young sons, the three brothers, now grown — and all failures in their various professions (a priest who doesn't believe in God; a painter who specializes in forging the work of great artists; and a financial wizard who compulsively cheats his clients) — take turns describing their particular road to self-understanding. Or not. This beautifully written, funny, savage, character-driven novel is for readers who don't demand easy answers (or any answers at all) to hard questions.","[book-club-ideas, family-matters, realistic-fiction, seriously-great-writing]",0307911810,9780307911810
