author,title,text,tags,isbn,isbn13
Vikas Khanna,Indian Harvest: Classic And Contemporary Vegetarian Dishes,"Vikas Khanna (chef at New York's Junoon) isn't shy about bringing together ingredients from all corners of the earth — spiced cauliflower with orange sauce, green lentils with spinach and chipotle, sauteed broccoli with grapefruit — in this bold vegetarian cookbook. Although the underlying spice palette of these recipes still points, however delicately, to his roots in Amritsar, India, Khanna's sense of culinary adventure knows no frontiers.","[cookbooks-and-food, tales-from-around-the-world]",163286200X,9781632862006
America's Test Kitchen,Kitchen Hacks: How Clever Cooks Get Things Done,"OK, it's not a cookbook at all. It's just a little book of quick tips — use a corkscrew to remove an avocado pit! Shell stubborn pistachios in a garlic press! Make dotted lines across a tomato with a fork to guide your knife to perfect slicing. Some tips have little to do with cooking — like using a toothbrush to disclose the hidden end of the plastic-wrap roll — but these ingenious answers to First World Problems will very likely find a happy home in your kitchen (or perhaps the bathroom closest to it).","[cookbooks-and-food, eye-opening-reads, its-all-geek-to-me]",1940352002,9781940352008
Ghillie Başan,Mezze: Small Plates To Share,"Prolific Scottish food writer and cookbook author Ghillie Başan turns to the Middle East in this jewellike tribute to mezze, the small plates that, in various guises, have made their way to even the farthest flung supermarkets. Here are hummus and stuffed grape leaves and tabbouleh, little phyllo pastries, as well as a zillion things one can do with ""aubergine"" and ""courgette"" (yes, it's written in British, so don't look for eggplant and zucchini). The photography is so sumptuous you may find yourself licking your fingers before you've even taken a bite.","[cookbooks-and-food, tales-from-around-the-world]",1849756511,9781849756518
"Kian Lam Kho, photographed by Jody Horton",Phoenix Claws And Jade Trees: Essential Techniques Of Authentic Chinese Cooking,"""Phoenix Claws and Jade Trees"" is just a lyrical way of saying ""chicken feet and Chinese broccoli,"" according to Kian Lam Kho, the New York blogger behind <a href=""http://redcook.net/"" target=""_blank"">redcook.net</a>. This kind of demystification sets the tone for his first book. It's a beautiful and meticulous volume that examines the techniques one by one — stir-frying, deep-frying, saucing, braising. The recipes travel the gamut from familiar (mapo tofu) to startling (pig's skin and bean aspic), offering something for both the student and the adventurer in your kitchen.","[cookbooks-and-food, tales-from-around-the-world]",0385344686,9780385344685
Craig Priebe and Dianne Jacob,"The United States Of Pizza: America's Favorite Pizzas, From Thin Crust To Deep Dish, Sourdough To Gluten-Free","Chef Craig Priebe has a pizza passion. He's won pizza competitions. He ran an award-winning pizza restaurant. This isn't even his first pizza book (his and Dianne Jacobs' grilled-pizza book came out in 2008). This one is a celebration of a country whose pizza is as wildly diverse as its population — white clam pizza from New Haven, deep dish pizza from Chicago, crab pizza from Baltimore, and so on. They're inspired by restaurants all over the country, but each recipe is Priebe's own interpretation — which means they're consistent, and they work.",[cookbooks-and-food],0789329441,9780789329448
Hong Thaimee,True Thai: Real Flavors For Every Table,"Who can resist a Thai cookbook that takes you beyond the familiar favorites at your corner restaurant, while still being more or less doable on a weeknight (especially if you live near a well-stocked Asian grocer)? I know I can't. Yes, you'll find pad Thai and yum nua in here. But mah mah instant noodles? With crab and Chinese broccoli? Candied salted chiles? Watermelon and Thai basil fruit shake? Hong Thaimee, chef at Ngam in New York, doesn't hesitate to go there, either.","[cookbooks-and-food, tales-from-around-the-world]",0847846237,9780847846238
Michael Anthony,V Is For Vegetables: Inspired Recipes & Techniques For Home Cooks — From Artichokes To Zucchini,"From Chef Michael Anthony (Gramercy Tavern, Untitled) comes what must be the most giftable vegetable book of the year. It's a big, glossy, beautifully illustrated volume that goes from Asparagus and Artichokes to the inevitable Zucchini. Some recipes are simple enough for any old night (Roasted Brussels Sprouts with Maple Syrup); others (Chard Arancini) may set you back an hour or two. All of them look good enough to eat right off the page.",[cookbooks-and-food],0316373354,9780316373357
Allison McCracken,Real Men Don't Sing: Crooning In American Culture,"How did popular music get from Point A to Justin Bieber? DePaul University professor Allison McCracken fills in a key piece of the puzzle with this research-rich, intriguing account of how microphone-assisted heartthrobs won over American ears in the early 20th century. Grounded in the story of the first vocalizing pop idol, Rudy Vallee, McCracken's book shows how shifting technologies, changing attitudes about sex and a new, female-driven fan culture fed pop's ""intimate aesthetic,"" which prevails to this day. A chapter on Adam Lambert and <em>Glee</em> brings the story into this century.","[staff-picks, book-club-ideas, eye-opening-reads, for-history-lovers, for-music-lovers, nonfiction]",0822359170,9780822359173
Laura Vanderkam,I Know How She Does It: How Successful Women Make The Most Of Their Time,"Laura Vanderkam is a best-selling productivity author with four children, and her book is a bracingly practical corrective to the hand-wringers about women, success and having it all. Vanderkam analyzes more than 100 time diaries showing a typical week in the life of mothers who earn more than $100,000. In this admittedly privileged club, she says, women are getting plenty of sleep, exercise and me time; achieving at work without putting in crazy hours; and managing to connect with their children and partners, too. Her cheery message is: ""A little intention goes a long way.""","[staff-picks, book-club-ideas, eye-opening-reads, family-matters, ladies-first, nonfiction]",159184732X,9781591847328
Isaac Oliver,Intimacy Idiot,"If you're still mourning the demise of <em>Sex and the City,</em> and wish that David Sedaris would get a little raunchier, look no further than Isaac Oliver's laugh-out-loud funny collection of essays about sleeping his way around New York. At first, his prose presents the polished self-presentation of a monologue or stand-up comedy routine, but Oliver doesn't bore by remaining on the surface. Instead, he performs a daring emotional striptease, peeling away the layers of a stock character (the promiscuous single gay man) to reveal the heart and soul beneath.","[staff-picks, biography-and-memoir, funny-stuff, lets-talk-about-sex, nonfiction, poetry]",1476746664,9781476746661
Kate Atkinson,A God In Ruins: A Novel,"Buy a house in East London today and a real estate agent may warn you that the foundation is uneven because of bomb damage from World War II. British people have a more personal relationship to the Second World War than most Americans do, and that immediacy comes through vividly in Kate Atkinson's <em>A God In Ruins.</em> Her main character, Teddy, is a fighter pilot whose exploits feel more harrowing than heroic. It's Atkinson's second book exploring the same family — the first was her virtuosic 2013 novel, <em>Life After Life.</em> We should be so lucky to get a third.","[staff-picks, book-club-ideas, family-matters, for-history-lovers, rather-long, tales-from-around-the-world, the-dark-side]",0316176532,9780316176538
